"","X","Daughter4_D001","Daughter4_D002","Daughter4_D003","Daughter4_D004","Daughter4_D005","Daughter4_D006","Daughter4_D007","Daughter4_D008","Daughter4_D009","Daughter4_D010","Daughter4_D011","Daughter4_D012","Daughter4_D013","Daughter4_D014","Daughter4_D015","Daughter4_D016","Daughter4_D017","Daughter4_D018","Daughter4_D019","Daughter4_D020","Daughter4_D021","Daughter4_D022","Daughter4_D023","Daughter4_D024","Daughter4_D025","Daughter4_D026","Daughter4_D027","Daughter4_D028","Daughter4_D029","Daughter4_D030","Daughter4_D031","Daughter4_D032","Daughter4_D033","Daughter4_D034","Daughter4_D035","Daughter4_D036","Daughter4_D037","Daughter4_D038","Daughter4_D039","Daughter4_D040","Daughter4_D041","Daughter4_D042","Daughter4_D043","Daughter4_D044","Daughter4_D045","Daughter4_D046","Daughter4_D047","Daughter4_D048","Daughter4_D049","Daughter4_D050","Daughter4_D051","Daughter4_D052","Daughter4_D053","Daughter4_D054","Daughter4_D055","Daughter4_D056","Daughter4_D057","Daughter4_D058","Daughter4_D059","Daughter4_D060","Daughter4_D061","Daughter4_D062","Daughter4_D063","Daughter4_D064","Daughter4_D065","Daughter4_D066","Daughter4_D067","Daughter4_D068","Daughter4_D069","Daughter4_D070","Daughter4_D071","Daughter4_D072","Daughter4_D073","Daughter4_D074","Daughter4_D075","Daughter4_D076","Daughter4_D077","Daughter4_D078","Daughter4_D079","Daughter4_D080","Daughter4_D081","Daughter4_D082","Daughter4_D083","Daughter4_D084","Daughter4_D085","Daughter4_D086","Daughter4_D087","Daughter4_D088","Daughter4_D089","Daughter4_D090","Daughter4_D091","Daughter4_D092","Daughter4_D093","Daughter4_D094","Daughter4_D095","Daughter4_D096","Daughter4_D097","Daughter4_D098","Daughter4_D099","Daughter4_D100","Daughter4_D101","Daughter4_D102","Daughter4_D103","Daughter4_D104","Daughter4_D105","Daughter4_D106","Daughter4_D107","Daughter4_D108","Daughter4_D109","Daughter4_D110"
"1","5003f615573473f649c3af53d4693bcd",77.742017691054,72.0340842158336,65.473247890835,75.2129786542725,78.0653147132309,71.4315461979756,65.9091811081059,39.1481397456856,47.873332493972,49.7382728659157,54.5179238723078,61.8188190530585,53.1595732324772,49.6614669796521,20.9737226968759,76.6005827972202,72.3088016321206,85.1978817156667,79.5404345935934,80.7987617542606,67.2563249196275,78.3750609500914,83.8158682535362,78.580519507694,84.876858453561,76.8404956721317,65.5181784982649,77.6858758206253,81.8076653933433,77.2547043889591,116.291014568183,81.1000326226548,79.14010743182,87.7979378640886,82.9272602368884,91.6281939799451,92.715185212093,73.7035033026127,69.2744892587976,84.4141137113037,64.9934213936804,53.32786223044,76.1906098733224,46.4176761716729,51.0310015675946,53.2011106230885,40.8085768326728,47.5534624572795,53.3557616564268,50.0055580970874,42.4892927286797,40.6142798754515,37.5015958455928,37.0221848421273,33.9216709405081,42.5545644304813,41.9157825735316,42.7876925071339,36.49565666592,32.4852449650219,39.1935290090761,33.0828341675222,23.4023517768423,36.8393080033434,24.4275576348885,21.9806570418555,17.8141970738181,9.69453477250522,21.5340340745209,19.7931121781008,18.185963334737,23.5532813133769,16.8560994683826,17.8314534401369,16.3976244374325,14.5463576734232,17.4646896477895,15.4644163598878,19.0014134298347,18.4798998712819,20.3371329954919,20.0763540016525,13.4189189017443,15.7549113305499,12.3839418044908,9.40837939169464,14.167245937168,15.4751190031195,14.9154871655991,14.2656635293091,11.8176889505427,9.18345068935841,10.1860337087696,13.6604741612761,13.3537592835193,10.8134988829122,13.2816162887021,12.789997416574,9.25891967075827,13.7804763139579,15.7726909579663,12.4276657569585,10.9932329122753,12.2156966665403,11.9226768299242,10.0688802219498,11.5915711218591,16.2507871297675,15.5358560103493,14.9402466419966
"2","ca84fe0fa5097c79316baa2b33f0005e",11.7509275170907,10.0273745389191,9.42799190358344,10.2816067783895,10.9826813897496,8.49052037883719,8.83634701397225,3.06229590065572,3.63232778504425,3.81598379488373,4.03517837090221,4.66438437447976,3.8577680642044,4.51359321698129,2.0299348871551,11.615272536022,11.4940304119747,9.9737764724369,10.2224851055388,12.5444433927179,10.7879249695898,11.034768884172,12.17125127071,13.4465602042689,13.5660158840987,14.5092258329888,14.7968585636496,14.4637807821718,15.3495904054646,12.081511738574,19.0580133672882,15.2478108135406,12.7194826207431,14.082722192218,15.5484853035502,15.7772609421024,16.6266729888155,13.85926797336,14.7280509610488,17.852669390071,16.1119114111185,14.2477625072971,20.5323748922878,13.9300636350941,14.5773455692803,16.80945993722,14.5188597147907,17.543353306116,20.648649313558,21.0470463786829,19.251732519272,17.676799731567,16.6810793002341,18.1080169580025,16.9251851404683,20.0784184556969,17.4969169057772,18.686645161631,18.082467113989,23.983087706582,24.4787144396682,20.9668575731316,21.235069758506,29.9928834987057,18.9714361583853,13.9907870790142,14.6038178814161,7.01369149064591,11.3820325821069,10.2462154651341,10.7652644980324,11.6806502283991,7.84926843238498,6.79991902571264,6.52865931125125,6.3606010309008,6.67703311755393,5.36097078193324,6.43113587597376,5.36513489277857,5.96346525081544,5.89678114997328,3.94013365486079,5.19665352690001,4.93721115685683,3.05145104869486,4.31767327007997,4.43392003253809,4.16213118049576,3.73572022224534,3.4441063206855,2.77887292529048,3.55736155580342,3.91948166495551,3.63560322440637,3.05091042202844,3.46687423252234,3.27227362376299,2.05239386027706,2.2992156715085,2.23635917005656,1.92653509936561,1.69769902625529,1.78703526772128,1.81564484164417,1.502085710301,1.69012368433077,2.49771343025311,1.85951962766524,1.74135479761164
"3","90ae1bf9d720c1e1be4010abc0b4cbc4",5.11460642656071,4.15304794835414,4.10132837906702,4.55499575457213,4.27820630209069,3.50311540981134,3.42150250055925,3.4717522577286,3.38732662617953,3.512612237922,3.89116875905691,3.6678732997054,3.41704220418009,3.51639907872478,1.75243311987761,3.18881881565463,3.63405982279351,3.05109629678674,3.49785632386154,3.52851991323167,2.85927100068184,2.90548296755163,3.84864958913526,3.58993448572438,3.7262303756099,3.74391501134105,3.56014642107084,3.63269596030234,3.83284364669553,2.74070611050761,4.55977106554867,3.50521820264122,3.42804350415751,3.44327072115331,3.45178714061499,4.05257267914986,3.68274273665296,3.56021074928977,3.37430931238716,4.93349738766239,3.65929002444038,2.87411310444523,3.73247026454162,2.72088033564203,2.56199298411206,2.98570665971479,2.45561891670539,2.85892559786064,3.28057788501904,3.19637422275194,2.71021030504416,3.00721117381585,2.61997052525839,2.51095491304335,2.57092045663128,2.92903264241769,2.83697022872914,2.8358533642617,2.50161083628603,2.8333417452724,3.66181841862284,3.15636363564743,2.52869448321267,4.04225167651435,2.89167279998851,2.40153248700868,2.3918590073653,1.25826006880361,2.31946779263155,2.01185208591664,1.87534096792176,2.81006177502839,1.97906818975896,1.92163164713242,1.8607020214487,1.86380069419961,2.03628803838432,1.87691925241705,2.5028074044425,2.37728877791004,2.29918636432895,2.74267131186613,1.92232478513279,2.7944952983771,2.69932011066372,2.09625295161973,2.67634430120324,2.49426502571359,2.50994592442063,2.19386514807424,2.1436030983515,1.75409632451919,2.45327242136633,2.90604843598035,2.4968873601365,2.25081686182714,2.59288043789764,2.36399751358162,1.79139967537112,1.86593466565757,2.15512744340109,1.51436456893419,1.40671700777297,1.65790961485408,1.7168654642068,1.41621638738822,1.56661024940643,1.67766215366624,2.09720258724284,1.60522457952718
"4","8efc1ef7cb3c998f4e0337fb66e61948",0.0599177467878047,0.0566518335532152,0.0336713996556551,0.0400182299757673,0,0.018920379674289,0.0240772398200879,0.0439755285994948,0.0308571535137254,0.0438417255846015,0.0535490280385139,0.0637548128786916,0.0705462879883383,0.0282491925958495,0.0293233837380281,0.043846258715251,0.0569293234867495,0.0391128489115171,0.0623460502112038,0.0674087285688526,0.0471630405941571,0.0515643405802433,0.0697778533128338,0.0680647029462433,0.108470276258785,0.0868204291308731,0.0763708829091596,0.0996973224645986,0.106564172551398,0.0894512669214179,0.118472193311436,0.09650513173127,0.093559165312248,0.142959499198359,0.134164840240863,0.101630512510211,0.135919591912137,0.132283761860264,0.164123330037263,0.217843510640384,0.199148244668413,0.152902817151481,0.266245240516281,0.18033741760047,0.260805780352356,0.330535895158245,0.224236102645319,0.312493712353587,0.430793860500409,0.424763801789766,0.421314511060056,0.401187210211571,0.459714783864718,0.522073820161778,0.453248332469875,0.644821855166343,0.629434989926723,0.603096161791248,0.547953548908759,0.660393049792315,0.794549594156737,0.753873141432183,0.759204735229404,1.29514724198957,0.930552439864097,0.842630881459299,0.901692879810827,0.505575452330456,0.837844065071758,0.862152223180913,0.78538264790433,1.25377991284776,1.0032899500041,0.951274761339852,1.09743844515522,1.05113380731867,1.34728096421232,1.12297853604205,1.5484408697087,1.49000922843594,1.62353371145548,2.05280435937637,1.65669053286339,2.47778583112502,2.57478216244685,2.50262891763463,3.49944182596418,3.285102323962,3.62588390382779,3.54414482623275,3.55531523319297,3.20032625544705,4.10762881171202,5.22937788110817,4.81428377507522,4.18465166445238,4.95726328750879,4.77598160752875,3.97093594705777,3.86122250866033,4.32047792712806,3.85307019873121,3.39539805251057,3.5952726487884,4.1545759695264,3.39360104919854,3.35342000859278,4.47923275158723,4.72831800060931,4.079063977967
"5","3cf13450d9a71a4ec0cf20defe28e8ad",3.63057554629321,2.96037776851007,3.09254960398559,3.4856827264259,3.27438135876839,2.53220118965846,2.92819063217358,1.4668529018878,1.82955410743218,1.74575773454886,2.148195303876,2.12464498904019,1.90952358469979,2.20895942104063,1.0639772514421,3.42258560876533,3.09472938979112,2.84278851761371,3.09897797071051,3.50921200671214,2.80701278440121,3.36616394090966,3.48139772972521,3.52169919448197,3.75522827739563,3.89367161193771,3.66781214052011,4.08630243993708,4.40842426273447,3.35021897256957,4.57903092223306,3.30986368477123,3.21186058069803,3.51614417554414,3.38575933127118,3.81542603388067,4.13240153642495,3.56531133776064,3.58065196783996,4.55065798990818,3.81107671843769,2.57102481345753,3.85301140343445,2.85948553552706,2.56895492120522,2.88629736783847,2.09010750560911,2.72748074308299,2.69644123222108,2.8743415155592,2.62514959192136,2.59475846381042,2.37307751580344,2.26775282317342,1.91759589021855,2.40073680084838,2.26543839567956,2.32203042817036,1.91177605363331,2.55842343777188,2.73630387314352,2.14356509456618,1.73123557615673,2.81665166426822,2.25267377559896,1.49868116177166,1.77897903503094,0.972575710841064,1.58253585824997,1.31971298573328,1.22716038735052,1.82133633526232,1.36079427076411,1.19967785760289,1.1723324529922,1.15126253234689,1.26023222587692,1.07022043327334,1.43195448560393,1.33360102188876,1.43402860841398,1.54346192437718,1.19534695163399,1.20339527258258,1.58167185804775,1.07288536903834,1.40421181524521,1.52373388758992,1.49528693404044,1.32961524127052,1.18075537092755,1.09988790505344,1.25868608787479,1.81116399036545,1.70966755461062,1.69529610508508,2.01361991484,1.45180282096254,1.26806943314191,1.45981947411964,1.71305001910292,0.921787128929156,1.17226417337512,1.15689297318031,1.31149445176737,1.02182701379885,1.02199466923432,1.56498335235527,1.48091937107591,1.30928932150983
"6","15f13be252fbddff383cdc8b8b5d1895",0.676718081368147,0.778962711356706,0.616445624465071,0.664918282674289,0.61191495442165,0.775735566645849,0.722317194602635,0.223875418324701,0.352653183014005,0.287601719834987,0.359296704258417,0.448340297017895,0.40471291530152,0.439431884824326,0.261072706828895,0.972589738774659,0.734388272979069,1.01693407169945,0.866043315661083,0.834584258471508,0.744679588328797,0.673369624047883,0.677842003610386,0.776441796571959,1.07506096025374,1.15420099903396,0.859172432728044,0.904944926986356,1.16133200290707,0.872149852483825,1.38324290569028,1.3362249008945,0.926463929677382,1.20667509492852,1.08307616485351,1.38077316996631,1.19114987821181,1.14645926945563,1.08698074319761,1.58002160729531,1.44041470116332,1.1710965768193,1.39707179969833,0.877642098988953,0.975321024749641,1.04859663291581,0.794240852117768,0.944036949208039,1.33288356838588,1.15748135987711,1.26394353318017,1.26496783627934,1.41777584603657,1.56622146048533,1.31747313220518,1.76547776897268,1.90894218256465,1.67298501846736,1.47829194849485,2.08191707222662,2.38364878247021,2.23100528657341,2.05778477489044,3.13561963850105,2.12467175575906,2.32199310660859,2.25783897104631,1.31013597708631,1.87442203237078,2.03344269371753,1.53701838515652,2.41172951388551,1.91215261059605,1.61341910741318,1.57519397956705,1.50634923568503,1.82682164638959,1.74884236982345,2.27435878188943,1.89487310381502,2.190982387304,2.47544055101268,1.71974795798968,2.65190051115002,2.68759478296642,2.52458180287704,3.18971579909548,2.74296363002721,3.12514969183981,2.93994550034692,2.70945350472716,2.1915573168142,3.1775996467961,3.43635111250438,2.96757719023982,3.17829707848057,3.73285135618147,3.7250947779652,2.69488237305944,2.93423714268704,3.11830363148731,2.68547316881267,2.459931242125,2.6775240282468,2.94150321506544,2.27299742405336,2.60225392666801,3.53010164809106,3.13182253080462,3.37536580632942
"7","4bf37c7898da200aa778d692bf59b422",3.66237620804344,3.24257205176086,3.03412612305408,3.05980913964435,3.45961096219992,2.37571684614196,2.61591064231549,0.86267783359325,1.03078139008537,0.967814333191702,1.05201825644587,1.07314674111737,0.85705225204644,0.873199771127529,0.51491947186375,2.61039585409096,2.28573374000286,2.08552847262989,1.96200420483625,2.56312458764104,1.96341585742116,1.96587623096409,1.76505740674075,1.76653587171286,2.13134577903372,1.76251998995205,1.67240749232717,1.49536373376055,1.49781773916144,1.32621591698197,1.57930824626357,1.22794268256647,1.10836641843757,1.0785271255026,0.983080716018823,1.15938360139892,1.17059935636317,0.882401804582184,0.906289311672676,1.24718813965102,0.771240498465755,0.634917713061524,0.960024070406745,0.566473425383675,0.577840808887056,0.671869696181023,0.571433332793907,0.571785119615836,0.697641879387771,0.665356832405665,0.62475627162264,0.600211032602815,0.517023008334122,0.514137751989078,0.452029970492969,0.608543311567806,0.543084546952829,0.541900692426787,0.435707100611084,0.594721237643626,0.699552800225604,0.497767464855694,0.487335998807269,0.757643643884398,0.545980178988717,0.377272167497489,0.477287058190379,0.21543410606213,0.309035972355837,0.327991290001188,0.320630251580685,0.320234960079821,0.381614045552659,0.308641954480774,0.285568161658596,0.29248291362002,0.322784275891754,0.239320649655459,0.332047416898513,0.364462391034751,0.319989854775012,0.385865481079202,0.281596156858779,0.297072473110734,0.274422562086681,0.264094860015812,0.430995705688179,0.514381503399165,0.54471166878082,0.4321249534166,0.324327655491254,0.323015407075185,0.332153273206403,0.475814268563753,0.43949081192226,0.507631036955919,0.524092854529556,0.398282189844112,0.288502569443663,0.395139105752815,0.402606225620625,0.268854579307491,0.312603779543601,0.400813313472287,0.375564320229826,0.215121476568317,0.316011509620473,0.338036404099414,0.413921563399744,0.304902992747358
"8","f269fb47fb7b36f7051d7f6d50f01884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554006350345173,0.0506761961724039,0.0367992235874707,0.064099754468503,0.102325649113985,0.106250525944122,0.143669161428456,0.206878758378998,0.211988907526888,0.167734051989678,0.214033682269393,0.299981109315189,0.340183345158346,0.253990570900829,0.37803982981161,0.518636442236488,0.543779288030547,0.598404773435607,0.851350943663952,1.00261000900448,1.24651517601435
"9","ecbce620bbd67fa4c2a2a4445107321e",0.795016543050802,0.734770021675463,0.833508331354458,0.759165959197965,0.794694746002143,0.640163222229562,0.696972731729165,0.0751461527626116,0.129261974973955,0.0843870808387367,0.12468364518895,0.148446811440488,0.178668873410261,0.13923996351871,0.0568971792153314,0.593408012882412,0.821836850587573,0.622472658086217,0.717640113199956,0.810932073177696,0.556176735202535,0.652251278504239,0.727008783402054,0.568627426515935,0.66332700286654,0.668144832920459,0.610105737563504,0.580462529167107,0.624635782215671,0.428760771767464,0.616315413260369,0.413035265908286,0.449523222289285,0.477321126410069,0.425512548665582,0.437403813257594,0.527698757423013,0.52536061195903,0.493604000121373,0.65122165527012,0.389722592313888,0.39192451427412,0.486469596250254,0.352539312594287,0.29008072736955,0.318795315008386,0.259976426171913,0.299037045303167,0.357126200133856,0.409859808796861,0.38130664464316,0.320112550721503,0.287557740603523,0.352003025267244,0.273690021203795,0.290897077498255,0.289645091726519,0.328509746167031,0.302327375919741,0.353466395944136,0.380730063827577,0.376922184367422,0.299899076181419,0.717533098179949,0.574290262371578,0.442319093048611,0.466439625150761,0.226361923064282,0.417707962655659,0.333156507164991,0.350617253572547,0.576422928224603,0.455570255994001,0.450885637936463,0.480956903883932,0.382717004036663,0.381160155559487,0.379148444976087,0.481468754454266,0.563260058848851,0.54516790078793,0.643109135282942,0.52871115180538,0.694847479579453,0.713498661451914,0.627225292608898,0.806379062175073,0.766719599492032,0.790365950838786,0.670347684146076,0.704399126865163,0.523366735463833,0.57689779030178,0.79814006347014,0.77273109806098,0.60819944994947,0.717179695616031,0.668086253862059,0.449527259364462,0.471971709664605,0.497337102282947,0.438946251850176,0.299578622134798,0.405368010245613,0.470945734932648,0.406340566904249,0.484102738119549,0.463235072241212,0.66227450139555,0.600838250287624
"10","c8ed98329f390916db9bbd597e6b7d31",1.3091272406201,1.10747945259701,0.950355293833926,1.03228054167983,0.961998903206636,0.60104213639774,0.719601716508993,0.802560911555065,0.855117680590152,0.899249829876073,0.787065510436626,0.807179537275524,0.62254935568944,0.613599839160515,0.304399908725403,0.467533585822804,0.41091842517993,0.308785649313632,0.35626314396459,0.357196270225859,0.272489272946579,0.259988271850492,0.232343013162283,0.189542475471699,0.224733738588739,0.115197384972197,0.107665718399175,0.126856049430106,0.124273087517282,0.0777654341126189,0.077039426673556,0.0613971341283234,0.0514721246962322,0.0983791634566773,0.0843688673973167,0.0632391055289384,0.0631752033632051,0.081609415466412,0.0202296721344458,0.0631487665700574,0,0.0365796213299345,0.0516604880944838,0.0451973477746636,0.0464129163618438,0,0.0257402402147698,0.0427195779010767,0.0359894620292789,0.0212914186361318,0.0234650242863331,0.0277020476582766,0.00871387092784771,0.0618671983790997,0.0176574207191892,0,0,0,0.00592798776143164,0.0056105777118592,0.0216675646044587,0.00287726858205184,0,0.0133701819528537,0.00808859524148822,0.0234168931554939,0,0,0,0.0154956514948479,0.0230669245727816,0,0.00887474524650865,0.00268384308151033,0,0,0,0,0,0,0.0118514760998592,0.0302639593009215,0.0114937206883474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394711985935514,0,0,0,0.0238453536677769,0,0.0134472982756337,0,0,0
