"","Dim1","Dim2","Dim3"
"15337",-4.68760990946689,-0.277590545776692,0.0836141397539145
"15338",-4.64354566296175,-0.272270165202428,0.0799332205787648
"15339",-4.62009676129634,-0.27052119735825,0.0774302145087682
"15340",-4.57390100190841,-0.267436775292396,0.0751981655302405
"15341",-4.59916184547956,-0.275601582178341,0.0889773644819984
"15342",-4.61595609949793,-0.271635330108748,0.0968695244861804
"15343",-4.65399113317149,-0.273831399568915,0.0990009232769813
"15344",-4.63787365219837,-0.27458924415586,0.0969250181018117
"15345",-4.58446644938986,-0.269785798898628,0.096063157408455
"15346",-4.5995232528176,-0.270797892766368,0.0975200535047645
"15347",-4.67953506332775,-0.273550861027868,0.101031204814218
"15348",-4.77565097845737,-0.278864820672563,0.103781137742419
"15349",-4.765900063522,-0.27997298493641,0.105035077506554
"15350",-4.76873930920451,-0.281005344181301,0.105010333029022
"15351",-4.76459913384918,-0.281772000053793,0.104949382540891
"15352",-4.63975968945084,-0.273552593654978,0.0991584981749402
"15353",-4.57177024701435,-0.269383310536093,0.0947979927346979
"15354",-4.58532390752992,-0.269847808984524,0.0969549428528558
"15355",-4.65555484863564,-0.273863401138968,0.100460164494638
"15356",-4.62790693194507,-0.272169603054902,0.0980511562390488
"15357",-4.63998849938871,-0.273748663225409,0.0993525220504336
"15358",-4.6570583475842,-0.274229044249166,0.100338620633204
"15359",-4.67545510864627,-0.276057011371684,0.100699874192165
"15360",-4.62065633868834,-0.272346909696774,0.096194242538163
"15361",-4.57901991915331,-0.272517139685094,0.0803989315709484
"15362",-4.57958212908394,-0.269423857730069,0.0945279629606021
"15363",-4.56839313909596,-0.268712782223299,0.0946083148697396
"15364",-4.60823722486549,-0.271059204292623,0.0973622559822479
"15365",-4.638690436391,-0.273420160623072,0.100074018346378
"15366",-4.6459438596284,-0.271957565934346,0.100391974184509
"15367",-4.67842664928444,-0.276426034396758,0.100932229104495
"15368",-4.66761586015626,-0.275566644473229,0.100429243829784
"15369",-4.6823498532587,-0.274077774791109,0.101495330172068
"15370",-4.66660857804477,-0.276910349976634,0.0984197069519648
"15371",-4.59916757196174,-0.276678518899094,0.0900889415700236
"15372",-4.52909724292974,-0.266473479530043,0.0763127596203992
"15373",-4.50087597939723,-0.2601172599792,0.0731759636436171
"15374",-4.51736379827427,-0.270279130483377,0.0857594180825187
"15375",-4.52681915168646,-0.269607668149909,0.0838728539034092
"15376",-4.50994584566842,-0.268445279867407,0.0862686426255898
"15377",-4.52477344721155,-0.266584084764011,0.0946062675949565
"15378",-4.565381818192,-0.269624345220147,0.0965271203061995
"15379",-4.54094764446997,-0.267015935808499,0.0953453645077882
"15380",-4.59223109056926,-0.270955547784608,0.0970189916832894
"15381",-4.5959079577796,-0.271566015184428,0.0975707644953601
