"","Dim1","Dim2","Dim3"
"15000",-3.05120265518151,-0.191184360037355,-0.212676322858964
"15001",-2.99701520466878,-0.187438913822854,-0.210988433977242
"15002",-3.04103412225429,-0.179009077786598,-0.221878222657847
"15003",-3.03520182795083,-0.188492592996933,-0.215317896109498
"15004",-3.07425905481912,-0.206091136067433,-0.195876398254116
"15005",-3.02378947332744,-0.249931190583848,0.0180037739240518
"15006",-3.0376865520046,-0.207867317963064,-0.173389011855969
"15007",-2.99436975056894,-0.253658987000203,0.0418343197037542
"15008",-2.96087624478262,-0.245539197520098,0.031490676115548
"15009",-2.91272407760272,-0.272098556439063,0.129248076623946
"15010",-2.86695171621857,-0.258938861405596,0.15802761677526
"15011",-2.92846107337118,-0.254795667571486,0.0647744741083704
"15012",-2.93987308518457,-0.266055221768608,0.0855253417347884
"15013",-2.947188847687,-0.271362319745015,0.110548620340647
"15014",-2.94908829873606,-0.245818079854109,0.042326877251533
"15015",-2.96747067907441,-0.245700932258598,0.0157963222325002
"15016",-2.94619084275442,-0.258914063313124,0.0681945637075675
"15017",-2.9088355613345,-0.261828070146869,0.159709600467095
"15018",-2.90110217014281,-0.259241184370284,0.164339647434422
"15019",-2.94035965631579,-0.259454197270929,0.0773296268946605
"15020",-2.97811122627482,-0.246381607057918,0.0163937626619498
"15021",-2.94976715939634,-0.256315789225562,0.0665487171199308
"15022",-3.02984431583812,-0.205597793415323,-0.1841282532765
"15023",-3.03603209619781,-0.203972793056717,-0.128051546217474
"15024",-3.02537889666389,-0.251646912744337,0.045191965429691
"15025",-3.1080919287794,-0.207573171797664,-0.126395464691401
"15026",-3.10247830480787,-0.204568537537156,-0.20469757575466
"15027",-3.03394952556255,-0.206871867937854,-0.169897114607366
"15028",-2.92020930318368,-0.201041613287423,-0.160597188758445
"15029",-2.93646699433151,-0.183314653468362,-0.208653950700053
"15030",-2.99595348570872,-0.202946614986287,-0.157523706118539
"15031",-3.04977311471085,-0.208388964148325,-0.178638295463005
"15032",-2.97281227116499,-0.25605439370552,0.0547442507734789
"15033",-2.90409755531301,-0.266773036018891,0.145389366878353
"15034",-2.85583773408464,-0.257439527167786,0.158301100987782
"15035",-2.90391589440411,-0.271114128052507,0.13188821063831
"15036",-2.95190432964484,-0.271302364246637,0.144105919022072
"15037",-2.90915985030907,-0.260258275515815,0.16298760742611
"15038",-2.88665431685606,-0.259445932006317,0.160284690948658
"15039",-2.92840765045165,-0.27091913345891,0.128366249425218
"15040",-2.96567908757401,-0.272110713598197,0.111665188726067
"15041",-3.04595199741772,-0.200819225788414,-0.109186691038003
"15042",-2.99335801268431,-0.263687318271963,0.0679030374721184
"15043",-2.95485466356637,-0.260686290761793,0.0622302686369588
"15044",-3.00242562203656,-0.202267310752069,-0.19148883076916
"15045",-3.02486190054209,-0.204909188917744,-0.136582532396908
"15046",-2.90863764564281,-0.265233913425166,0.109468249319767
"15047",-2.94685764223722,-0.18791125516464,-0.096025444070179
"15048",-2.9937792625547,-0.19335209544283,-0.203938380088002
"15049",-3.01581813269871,-0.190600167936296,-0.210723860230069
"15050",-3.00601341694092,-0.183103477755901,-0.216404221968198
"15051",-2.99075087549082,-0.193836480083912,-0.205214500753708
"15052",-2.96456023693996,-0.196459166563801,-0.130458924269347
"15053",-2.93236019780596,-0.253175969170733,0.0476544442287971
"15054",-2.91153577424348,-0.267617833789146,0.102348888406593
"15055",-2.9233661913965,-0.263200107840424,0.095132515868315
"15056",-2.95147483311558,-0.24567970120173,0.0424529581765128
"15057",-2.97835889121004,-0.211909056008184,-0.0514317736188245
"15058",-2.95228809623101,-0.187412340840629,-0.0741779075810172
"15059",-2.96161980623993,-0.201369653348796,-0.150829562818399
"15060",-2.97898299390755,-0.203546491596198,-0.146886003432798
"15061",-2.97379393323749,-0.201699034887219,-0.141214831084254
"15062",-2.98249908364175,-0.210860430756786,-0.050882971061931
"15063",-3.04728800372388,-0.201010172527994,-0.131278839778803
"15064",-3.01448507277525,-0.26303252073442,0.0658844007753577
"15065",-3.01631123892848,-0.273499601734945,0.0970609579914365
"15066",-2.94246589465282,-0.268528583365479,0.149918427595337
"15067",-2.90973895055777,-0.261816969559928,0.159470216782611
"15068",-2.89745307119058,-0.265783058128096,0.144752727798019
"15069",-2.97685441578637,-0.209641348410653,-0.0513245165876438
"15070",-3.03366000632746,-0.204795038165065,-0.190251743067991
"15071",-3.055247129276,-0.207604707845502,-0.142889059575987
"15072",-2.98921824961296,-0.207472578325059,-0.0542686319981669
"15073",-2.96360760916645,-0.196921169444742,-0.0605742633024656
"15074",-2.94761457455897,-0.198119735185322,-0.137318834492103
"15075",-2.97767523990685,-0.202232744635684,-0.140775817795266
"15076",-3.01614953062821,-0.193864063119639,-0.100727171777934
"15077",-3.02622642917131,-0.247105942551136,0.04227319343417
"15078",-2.94034746032,-0.258455134050834,0.173223597114424
"15079",-2.92774061716953,-0.262400126177897,0.162769515986253
"15080",-2.94498703289264,-0.26430060736938,0.16241056370702
"15081",-2.96696731929517,-0.271454168683277,0.148346065958094
"15082",-3.02339578018063,-0.237118270176151,-0.00394271147757051
"15083",-3.00796825288287,-0.231005891026573,-0.0132873678103481
"15084",-3.01487961290296,-0.221793517752682,-0.037299920888731
"15085",-3.0028858796386,-0.217223835821752,-0.0451927359916529
"15086",-3.01174092036389,-0.210774826015204,-0.0596616887388914
"15087",-3.02644271712626,-0.194843795774379,-0.0985156650036887
"15088",-3.01574632539197,-0.231536715816066,-0.0132489331388742
"15089",-3.00649592571056,-0.261053794609372,0.0573266352581378
"15090",-2.94967432776668,-0.272070653151521,0.138444319171826
"15091",-2.97047584293759,-0.266969030200471,0.0824018974488942
"15092",-2.98384478663919,-0.254984669924269,0.0393478044452402
"15093",-2.95663530640592,-0.226308572961174,-0.0129884668399071
"15094",-2.92017332955253,-0.224562346460732,-0.011637465099181
"15095",-2.91577423505764,-0.262542283969621,0.0788464928217079
"15096",-2.9765253217656,-0.271096680566965,0.0978881745388458
"15097",-2.92158363621362,-0.269115163101906,0.108148207831597
"15098",-2.92976550583183,-0.243047490636175,0.0300304076997269
"15099",-2.91226894974375,-0.220786759921415,-0.0243267486593096
"15100",-2.87243652376677,-0.187133463578023,-0.196867193686462
"15101",-2.88902818344972,-0.193709158140316,-0.151502149770613
"15102",-2.89504245595792,-0.183781625959244,-0.0617569078095906
"15103",-2.86049481128596,-0.182100353821307,-0.0609392481764978
"15104",-2.88161187385223,-0.183072779774699,-0.0611885924646472
"15105",-2.90539744429633,-0.190782559404803,-0.112495920319756
"15106",-2.9003212968528,-0.183876084155229,-0.0734364015735527
"15107",-2.94856846589777,-0.19927700880377,-0.146234861743231
"15108",-3.00564121027134,-0.191117412077642,-0.209118337149199
"15109",-2.90250528852511,-0.193262059560051,-0.0671881643251218
"15110",-2.8603515444317,-0.184812256417502,-0.197355569298678
"15111",-2.83757043572088,-0.186065222458626,-0.192907965525468
"15112",-2.88717238682284,-0.1950740394693,-0.167442437192933
"15113",-2.85607921356416,-0.25991296884641,0.0956294209131377
"15114",-2.88492347050836,-0.264044712200564,0.146452107732993
"15115",-2.91259324657882,-0.262150631719208,0.159564562647724
"15116",-2.89133286278381,-0.262149143159068,0.0938039271502169
"15117",-2.84212501246106,-0.248656241644382,0.0592445956546819
"15118",-2.89419557016427,-0.184409175671743,-0.0947968618901069
"15119",-2.93413284383919,-0.18947716157647,-0.202122768310762
"15120",-2.95848297070099,-0.197173880912837,-0.192717058066955
"15121",-2.93639103616477,-0.193286456716841,-0.1311028148023
"15122",-2.93802531612869,-0.185558288956747,-0.0750119674326298
"15123",-2.90914946497621,-0.183985747228522,-0.0654021750645235
"15124",-2.86201442318761,-0.193049848703992,-0.138195631311933
"15125",-2.90614522994459,-0.191809122955086,-0.196168671288828
"15126",-2.96740943357409,-0.194207036222241,-0.201375754303165
"15127",-2.91892867716425,-0.192069510355483,-0.054861852585989
"15128",-2.80165182205834,-0.244744222938778,0.0650655550082634
"15129",-2.83465779894104,-0.190824738146821,-0.117386747282369
"15130",-2.87459554598104,-0.188268608598821,-0.195780825790214
"15131",-2.92994891244118,-0.190015775641363,-0.201207182292155
"15132",-2.95642151951394,-0.196640072626548,-0.195353277461516
"15133",-2.90294838313315,-0.238644397242395,0.0251828626862159
"15134",-2.92051899882387,-0.1862947945316,-0.0956764838791268
"15135",-2.97607215554273,-0.233567144714362,-0.0167740041541717
"15136",-2.98217216085969,-0.217597264252035,-0.0379194511665406
"15137",-2.93560161307131,-0.257238140379989,0.0664013073901263
"15138",-2.91307766324759,-0.251034215672542,0.066369027950865
"15139",-2.89611571079142,-0.266112419292102,0.113053372472151
"15140",-2.87737762672486,-0.26376146848751,0.146654276550248
"15141",-2.89018523218682,-0.260561606666828,0.0938492233034968
"15142",-2.88349236871663,-0.267131312885963,0.139213141296407
"15143",-2.84216178124948,-0.264915079901628,0.134104458949734
"15144",-2.88602860689533,-0.267429141810739,0.137685456185578
"15145",-2.88443888061675,-0.261420529389974,0.154947303517415
"15146",-2.86101528274451,-0.26043014781429,0.152097629965049
"15147",-2.83685334102818,-0.259027951828566,0.148856475076932
"15148",-2.9509964056893,-0.226890186935258,-0.0122414907266472
"15149",-2.95582936254163,-0.227504412530807,-0.0109469746073757
"15150",-2.95915974656315,-0.218233688214804,-0.0383017313189995
