"time","SP_1","SP_2","SP_3","SP_4","SP_5","SP_6","SP_7","SP_8","SP_9","SP_10","SP_11","SP_12","SP_13","SP_14","SP_15","SP_16","SP_17","SP_18","SP_19","SP_20","SP_21"
47,1.04825427942649,0.453989031671059,0.82071725635735,1.09245315008511,0.84476301386103,0.616189163235035,0.925819246689838,0.383962752067378,0.704449726595524,0.723373406267629,1.02128998474964,0.307259878531797,1.52064426814568,0.671773220659281,0.291512026139365,0.772504686956011,0.402510451633016,0.681545930099955,0.658257394691294,0.375929231626234,0.911109624394073
48,1.0521193197569,0.456561702650013,0.825630477246328,1.09540498351631,0.848435373952685,0.616904749466334,0.929804054409411,0.386509923443199,0.7091773506913,0.727744771598633,1.02583375538909,0.310560000251433,1.53996760921269,0.677525185487954,0.294251527204443,0.777087933995733,0.405867575191119,0.685036844777446,0.662612458573641,0.37895050825767,0.915610426452838
49,1.04675344961874,0.454622199956719,0.818997996022184,1.08967737684101,0.840042087953946,0.61146885762334,0.923117179167739,0.385471585561235,0.703246750758673,0.721644422822928,1.01961165013528,0.310808468325769,1.51799544171383,0.670489340339071,0.290639355741898,0.770731205564826,0.400749059739204,0.678747164222249,0.65770032935056,0.374715955250695,0.908591425695374
50,1.0676890344029,0.464996909100137,0.838924790417512,1.11235479726969,0.861185770611874,0.625969155759039,0.943830929640747,0.395196552105276,0.721023378890338,0.738975399498198,1.04118214471748,0.318650723876755,1.56245474484427,0.687596223588599,0.297862530055437,0.789944334117754,0.411538712779443,0.695660040907646,0.670724904178146,0.384560923911235,0.929374876683408
51,1.04840503733262,0.45568653017421,0.815313018945159,1.09077908009612,0.832919010677935,0.605636603851136,0.918967618268639,0.388722191674048,0.698959285888126,0.71916274459852,1.0190884684636,0.315426640809592,1.50818867426795,0.667711817115182,0.288829040865127,0.765772152725884,0.397497453815128,0.676531161255195,0.654618357830918,0.37278884290684,0.904381236899615
52,1.04248318111338,0.456635208762661,0.821973332489112,1.0876354479742,0.843389864005338,0.611076045151881,0.922947365565105,0.39115740493052,0.707034595531749,0.723444992250198,1.01774011446802,0.315856057280091,1.532626016133,0.673478779417614,0.29094883632056,0.77438568400454,0.402651762080302,0.681607148807029,0.652722617510391,0.37668314134713,0.908727643479521
53,1.03807226710379,0.453055992928961,0.81406808287779,1.08370992347996,0.836032525708101,0.608063686027966,0.916278042580354,0.387766036472601,0.699135341657517,0.716832321062053,1.01164153249739,0.312039583938219,1.50522583614255,0.665250470832648,0.28716425751418,0.766399423091308,0.397427509278759,0.676064362242679,0.646989544152408,0.372182903472229,0.901459277733094
54,1.04901222717816,0.457941413198262,0.826742621395913,1.09548424636957,0.850978745415466,0.617629236225495,0.929171444822706,0.391590594380938,0.71060240411524,0.728070433479037,1.02400553789036,0.313933504166396,1.54139818637794,0.677544298272544,0.293063069166242,0.778719348588334,0.405878218398613,0.687248146121283,0.655928062714991,0.379408131904447,0.914685260297322
55,1.04689788280226,0.455374702085733,0.818791749237149,1.09193215391889,0.840939868843581,0.611486690404711,0.922645493351024,0.388716795607617,0.702555007840823,0.721604927541885,1.01969971633083,0.312171170075531,1.51543247482401,0.669991811402396,0.289910187250992,0.770202933209451,0.400159052207268,0.680285131011327,0.653698287043113,0.374688839209927,0.907682273136666
56,1.06031947020815,0.462442151471774,0.833613726853487,1.10608648120207,0.856916961127496,0.621617169104197,0.937529596627262,0.394811413875907,0.716229326288374,0.734433026481365,1.03441243152824,0.317030904100405,1.55405591292653,0.683544854602901,0.296056466059843,0.784781386769754,0.408976244356048,0.692229387789845,0.664318565689928,0.382420509189989,0.922882532358323
57,1.04985321192285,0.456915427677585,0.818476425552298,1.09383183295752,0.838421613739105,0.609125808795901,0.922418283505004,0.390336360405191,0.701942988037463,0.721696175246822,1.02149027962761,0.314896837560678,1.51410540605576,0.669978987729419,0.289885197031287,0.769279756773269,0.399286463779278,0.679404028322144,0.655390789361427,0.374285766717476,0.907503443594063
58,1.05670199233817,0.462223124264853,0.831371546327045,1.10244035488871,0.853608410945922,0.618404812210385,0.934190048168095,0.395702809077043,0.714588206002424,0.732235256784169,1.03100736201985,0.318647252775817,1.54988773500664,0.681489597224561,0.294751773824539,0.782779018187837,0.407361253824391,0.68987785703147,0.661398904845647,0.381148872607135,0.919657506627289
59,1.05846188987788,0.461689518973103,0.82632413289493,1.10372686015472,0.846707511854051,0.614926072324511,0.930626914522576,0.395428983787959,0.708900925431784,0.728333863231727,1.0301757403027,0.318995912592483,1.52761211756297,0.675910526495569,0.291992447294712,0.776919327961877,0.402828348985165,0.686108344065718,0.659405148905977,0.377724986666576,0.915534024127314
60,1.05652331593615,0.462175339272171,0.828236794112963,1.10199922408212,0.848860625528651,0.614529196493376,0.930824152669786,0.396866178090412,0.711144923463723,0.729989109894324,1.02961785096312,0.320294664895589,1.54244136940948,0.679141635249136,0.293487848205297,0.778917718567307,0.40510903262644,0.687960492627975,0.658973259487091,0.379653823182158,0.91623735672122
61,1.05099047242856,0.459842798550523,0.822406440348231,1.09685158280947,0.84292821027665,0.611020378898976,0.925261953095495,0.395275090649456,0.70592167340309,0.724522642653482,1.02371063180437,0.318764728274729,1.52178615567169,0.6726266175546,0.290254169633612,0.773564355839447,0.400776322291955,0.682810546040422,0.653998604715178,0.375928515548452,0.910211692965463
62,1.04927812204116,0.459645906476139,0.824012952658382,1.0957602184466,0.845908315655424,0.612424508673172,0.925831533864314,0.395332703377479,0.707738135940172,0.72597291844989,1.02309666982208,0.318104808857403,1.53314773559258,0.675087791166939,0.291493947918357,0.775371340147283,0.402979158771899,0.68478359633714,0.653459952521162,0.377615258526598,0.911138989715426
63,1.04001144761544,0.454936954774512,0.815332827179112,1.08623224819036,0.83741695336811,0.607079336009052,0.917182150795038,0.39086793957303,0.699983529979666,0.718239093695705,1.01364333854019,0.313940661109234,1.51033361792976,0.6669356947572,0.287926321867627,0.767207954080775,0.397984956940885,0.67750259586164,0.64724926088116,0.373023676586504,0.90226611850197
64,1.02689982846191,0.449342588305246,0.808871544927906,1.07314013273918,0.832878476549165,0.603555119126406,0.909048284098404,0.385257514396411,0.695129451036551,0.712330545787244,1.00234185684309,0.308289897185693,1.50584587879537,0.662486353391148,0.286387392496628,0.761839909635369,0.396458662011884,0.672334094710316,0.641034943833467,0.370896011052499,0.894605512379711
65,1.04844138758822,0.457652716136269,0.827388704619623,1.09614864758382,0.854396578236281,0.620785473776381,0.930866510448918,0.390417550498284,0.711365906735946,0.728198033749239,1.02406941280688,0.310808320412935,1.53629644389689,0.676624649746147,0.292783919395268,0.780107319352928,0.405918883359467,0.68750571887832,0.656186433920968,0.379104472888039,0.915912935963149
66,1.05559864214782,0.458162351762182,0.825034147333625,1.10040711678135,0.848316114293269,0.616767029609679,0.929913341580555,0.389603962113237,0.707600139355123,0.727794639198865,1.02793722550692,0.311903507361061,1.53292104389049,0.676444222727805,0.293438509699149,0.77569128783028,0.404558221990305,0.686086976968697,0.660641039010125,0.378417471856115,0.915161238612958
67,1.04315731406483,0.454160886366033,0.817159912048417,1.08676525289324,0.838881663029554,0.608578814417909,0.920160961798183,0.386594706784266,0.701611431084251,0.720245374880214,1.01668072221966,0.310788426904982,1.51971279955175,0.669903219298293,0.290467971529096,0.768805889425894,0.400283710692182,0.677877223347161,0.654665336061537,0.374431546576481,0.905704236076242
68,1.02159670325264,0.445739214873053,0.803278122156584,1.06551539317744,0.825923814448751,0.599913110270173,0.903894968133875,0.379443972761176,0.690467046569265,0.707335065446581,0.996586744120076,0.30472773633257,1.49264653785734,0.657567273526831,0.28472762787192,0.756716088769588,0.393564359017679,0.666044533956049,0.641074212285005,0.367834500679567,0.889695175391743
69,1.05029966245581,0.458056951362205,0.831101245055743,1.09709843597942,0.858268215528394,0.624501348145497,0.934629549998179,0.388771522266724,0.715301592202516,0.731151455051183,1.02652896548189,0.310181653277759,1.54707589615398,0.679958476884411,0.29448319278123,0.784253923640441,0.40874389692601,0.689698235938375,0.66031304081865,0.381066487000651,0.920135499103223
70,1.04241762569087,0.451067206636311,0.812491656741403,1.08525348177776,0.834012754747218,0.607881479677303,0.916711733093705,0.382120481030292,0.696530860731341,0.716863536932102,1.01409130342876,0.307033903550243,1.50586067404846,0.66581042669596,0.288856881886917,0.763587692555087,0.39804249644672,0.675321400580376,0.65298468452612,0.372320136050626,0.902252945096464
71,1.03534875114776,0.45097072085127,0.816519763918026,1.07914276090401,0.840074164516634,0.609952574408317,0.918355651823594,0.38267418796303,0.702286914021401,0.71885294766764,1.01112530021287,0.307188727642741,1.52413154713864,0.669517872333866,0.290400134889209,0.769512097481285,0.401435921795492,0.676935940094608,0.652396041971238,0.374622721115627,0.904341899163109
72,1.04897679519318,0.455752161022887,0.823999152323743,1.09368590554577,0.847993564287507,0.618214471136765,0.928525039973037,0.386032902344142,0.708095990813226,0.725533151689828,1.02294453922,0.309605621075495,1.52680430459072,0.673869392043011,0.2920042238749,0.776382385258592,0.403864850314054,0.683382471809274,0.659070528932807,0.377114602426827,0.913845082005372
73,1.04657107140853,0.454140756960731,0.819808535324603,1.08966494685027,0.841610827674307,0.61238170313077,0.923298040863351,0.38505780753827,0.703845906623853,0.722793340123555,1.019653766123,0.31003130821928,1.5269376996916,0.672513604411863,0.291746602339079,0.771235231228007,0.402524083542206,0.680649375996285,0.657349752982848,0.376137919481745,0.909165105470616
74,1.03730792068665,0.451255226242405,0.814406190785194,1.08075583965894,0.83629100145692,0.608343511843134,0.917090713013673,0.383227309276065,0.699822559399531,0.717164782117109,1.011510026665,0.308603793119726,1.51170089568474,0.666679583673213,0.288780881358816,0.766968609029276,0.3989065827586,0.675108051789021,0.651657437052574,0.372806000954479,0.902730968934007
75,1.03057247421651,0.448612918555664,0.811371204858081,1.07467359577944,0.83461562257356,0.607389663166472,0.912964743293723,0.381005391477784,0.697572623854935,0.714401233131858,1.00562240104444,0.306120450803242,1.50996088903681,0.664505864547236,0.287832779583953,0.764511677721877,0.3983310949901,0.673173876552905,0.647325031608181,0.371939986959124,0.89884773382003
76,1.04099964439352,0.452494691474354,0.820293465868093,1.0860021281357,0.845168687440335,0.615810484969827,0.923523244898654,0.383643362857234,0.705297941311653,0.72206213668116,1.01616415552556,0.307245165353339,1.52413027707373,0.6712639774266,0.290830195872238,0.77325640999175,0.402864632876693,0.680788351812678,0.654160644847305,0.375913256723325,0.909110892494277
77,1.04588706616204,0.453323358397232,0.820343431195297,1.08968832979493,0.843617006539502,0.614768060811221,0.924405786210792,0.38388400279237,0.704458514371936,0.722940044863215,1.01950131996083,0.308102096050021,1.52520980581626,0.67226438147833,0.291656517994819,0.772209423204526,0.402862086199515,0.681234239550968,0.65712266958948,0.376207821007266,0.910025812244107
78,1.04280011756938,0.452591453132112,0.818322442238309,1.08609289276752,0.84074743103296,0.611979823680024,0.92184577399048,0.38355140706948,0.702986221572177,0.720938077259229,1.01675053980127,0.308466352383465,1.52165149328902,0.670568553670329,0.290881056910106,0.770447884477274,0.401536430593061,0.678750494322943,0.655921270303075,0.37505179534455,0.907518917693703
79,1.06610911438592,0.463256857355978,0.837450606792721,1.11077876794854,0.860569304930682,0.626530277075159,0.943085191793637,0.392844966100979,0.719673291710832,0.737583206493481,1.0396898036284,0.316037850282612,1.55673887461087,0.685911998834802,0.297343364367844,0.788734645251414,0.410814174939647,0.694436483969653,0.670337258689566,0.383693325483387,0.928419846028051
80,1.05801764499416,0.459035277963595,0.823346076484056,1.10035358249479,0.841678338192177,0.612298664915726,0.9281488185432,0.390568425069343,0.705925545153412,0.726403729862031,1.0286964180136,0.31659517484311,1.52670164911919,0.674980785061997,0.292424421362287,0.773368422256446,0.402275635300483,0.683227740755971,0.66218592826453,0.376919820678592,0.913589171262482
81,1.06114515054852,0.463676998220671,0.833014531109802,1.10565542987083,0.852946694671643,0.618488243461943,0.936472097154521,0.396576252237805,0.715877181848088,0.733623909249314,1.03460280185669,0.321206392379117,1.54984260753776,0.682545412847518,0.295070875911446,0.784043887501394,0.407363329439117,0.690398829732779,0.664601770915762,0.381395468118023,0.92193165659176
82,1.04842928308727,0.457736553670481,0.818335846444703,1.09278441804831,0.836844748449526,0.607701555603604,0.92104137755279,0.392723433023633,0.702163269687389,0.721233031222179,1.0201823486824,0.318366228505667,1.51406571934557,0.669579208445393,0.28896902499213,0.769267615153889,0.39867144738278,0.679211013696496,0.652660808583045,0.374051535125074,0.906257571739956
83,1.04666315003112,0.458761567789819,0.824024748797266,1.09298636266273,0.845628537471267,0.612495369617103,0.925271017910606,0.394585806583478,0.708325122430444,0.725479200873464,1.02129646797427,0.31821435913818,1.53395355206877,0.674866172007242,0.291176127844521,0.775911850910531,0.403095380609769,0.684292438914255,0.652506123850699,0.377540199253202,0.910733878126973
84,1.03765084193433,0.453433739373913,0.813322254085168,1.0838210786305,0.835154316939962,0.606350893540966,0.915109482630015,0.389534833895239,0.698231905575296,0.716378006035526,1.01118533124868,0.313211080339894,1.50501992647168,0.664990717636954,0.286930651566314,0.765347281513966,0.396883991314583,0.676004648519317,0.645280015688526,0.372004478691442,0.900173575493487
85,1.05682565193285,0.462151983946894,0.833355730870845,1.10452716482182,0.858299025608853,0.62225893198663,0.936395805478235,0.396268348850391,0.716320396969899,0.733773217580712,1.03191264161967,0.317136559514837,1.55270551158896,0.682668717718964,0.29510391223981,0.785051958881636,0.408769299454698,0.692847850137132,0.659858956975032,0.382292607354207,0.921568624988743
86,1.03499939828507,0.450299786064282,0.806676002593484,1.07930476878031,0.8273899198829,0.601017851422437,0.909265498678333,0.385363620553034,0.691488103210861,0.711473674984337,1.00702954185294,0.30980582888312,1.49190972621168,0.660353312893696,0.285684823974943,0.757998807780569,0.393631194272015,0.670624102665677,0.644638907061484,0.369090122546166,0.894371392652321
87,1.02955126046965,0.450745203263514,0.814977256686232,1.07581515403487,0.8403431444977,0.608663656915719,0.91520832371609,0.385399285812696,0.701374581174939,0.717141961078173,1.00662142732327,0.308054881782705,1.52269193879757,0.667894456383365,0.289104881260948,0.768568831544453,0.400563858067357,0.676442742998356,0.645955258056501,0.374036361809668,0.900960631525211
88,1.0454750924585,0.454856798801491,0.821641360293616,1.09193443811213,0.847436410538201,0.617315870860514,0.925859955805917,0.386771733130904,0.705832375666766,0.723500328952086,1.01978507003231,0.30846062638844,1.5201807626464,0.671434453385171,0.290704872116795,0.774191759049251,0.40247632381543,0.682484033603441,0.654505090888254,0.376008044162392,0.910829770080766
89,1.0388299466475,0.450999727278614,0.81468424977413,1.08262352213506,0.838097023648051,0.609037020000577,0.917379137887286,0.382856244835495,0.699368133176307,0.718439124531434,1.01264438019775,0.306645259915113,1.51995770611889,0.668721890783508,0.290319973159626,0.766451757567067,0.400586967529251,0.67713227475303,0.652184152729781,0.374217261048206,0.903235162054962
90,1.06623645374952,0.463768564546842,0.838747283553887,1.11178584075447,0.863622748151808,0.628194568320176,0.944777951975732,0.393219455998279,0.720963697381371,0.738431746753014,1.04052871965555,0.314806539950243,1.5569000327485,0.68636490898208,0.297615973882727,0.79041245090636,0.411347903307698,0.69536888044129,0.670830234195002,0.3840380264242,0.929842279968264
91,1.04056488430229,0.451117406248109,0.808747274214249,1.08200249545053,0.827224526982897,0.601608594772308,0.91197399718856,0.383217375379009,0.693087285594702,0.713979672747632,1.0113239219654,0.309969209792549,1.5016642087044,0.663612719213511,0.287872191204034,0.759319506556402,0.395601843277667,0.671474083580556,0.651650628873714,0.370589439080567,0.897741846201747
92,1.03483490848377,0.452790855926925,0.818143720925318,1.07960569908152,0.841386624579404,0.610207203786359,0.919165862337155,0.38585060807024,0.704338118623659,0.719594186502847,1.01129953813389,0.31035755633033,1.5244413100102,0.669775644263524,0.289781579343131,0.771680321276714,0.40131839272474,0.677516985604116,0.650929649292111,0.374736353891905,0.905023565947996
93,1.03665371127071,0.451099118610995,0.813753836165646,1.08161980100745,0.837127645500141,0.610101386481847,0.916487596518496,0.383529077997314,0.69903953958632,0.716672890925945,1.01049969338907,0.307808721158427,1.50721545279471,0.665384376690753,0.287854821257092,0.766417996496763,0.398497638003321,0.675703452797316,0.648790748577989,0.372464513342728,0.901945090964784
94,1.03853530103918,0.451782424996841,0.81801875339248,1.08324064647392,0.842271170338722,0.612419304440753,0.920267880363295,0.383839625458607,0.70309678309746,0.72048410248227,1.01363667330642,0.307580207365168,1.52517634218826,0.670560277751718,0.290607992135435,0.770588086807189,0.402216755580987,0.679528813679175,0.652043013059693,0.375481113453833,0.906138894640491
95,1.05809899617298,0.459425143686012,0.830822322466265,1.10321992712342,0.854993857574479,0.62281872460067,0.936222456399076,0.38960206934608,0.713702685113989,0.731721866424313,1.03186593985709,0.312231257603956,1.54091930379067,0.679919018081963,0.294706820559789,0.782511583721173,0.407372145582908,0.689573489070825,0.664360293905797,0.380497895260262,0.921385661805167
96,1.04732076859563,0.454306277333201,0.817664161043731,1.08989381275965,0.837981757472838,0.609394641513893,0.92138865120954,0.385840137940952,0.701445401531879,0.721263316836895,1.01942375239678,0.31129634917899,1.52093904016714,0.670873278496019,0.291038733248764,0.768542954394145,0.400716095948625,0.678844493296972,0.656916167683697,0.374925467650543,0.907084524323786
97,1.03194919872404,0.450058301977587,0.811682818357068,1.07565835839898,0.83347648996024,0.605388567036348,0.913225254961926,0.38318030704673,0.697856650094427,0.714534943575964,1.00687126180304,0.308713748529529,1.50855472060963,0.664513985012756,0.287670485791544,0.764671987833622,0.397530063950346,0.672547905791562,0.648158419448942,0.37157680299293,0.898952329319412
98,1.03340996890112,0.450360738261257,0.814564150647576,1.07854889187399,0.838753245039953,0.610541937312963,0.916415150145246,0.382972476485756,0.700499898200179,0.716966300003801,1.00871719335273,0.307170440348531,1.51397031409987,0.666506591870394,0.288454590838102,0.767858626769792,0.399700350148206,0.675931177010525,0.648328054065041,0.373206075916208,0.902094745965874
99,1.04420282377173,0.453625621807473,0.82147842470286,1.08924959991591,0.846087043867301,0.616298818592001,0.924985925407385,0.384929980595064,0.705902333784361,0.723484897652932,1.01876001472763,0.308241882053337,1.52689292003592,0.672609818147051,0.291449183920595,0.773892750818462,0.403454286307666,0.682329834607917,0.655310667291148,0.376646684168105,0.910544421407771
